"X1","uniqueID","island","site","transect","topcolor","bowlcolor","insectorder","numinsects","date traps out","date traps coll","duration"
4763,"saipanforbial3","saipan","forbia","l3","w","r","partial",0,2018-01-17,2018-01-20,3
4764,"saipanforbial3","saipan","forbia","l3","b","w","partial",0,2018-01-17,2018-01-20,3
4765,"saipanforbial3","saipan","forbia","l3","b","b","partial",0,2018-01-17,2018-01-20,3
4766,"saipanforbial3","saipan","forbia","l3","b","r","partial",0,2018-01-17,2018-01-20,3
4767,"saipanforbial3","saipan","forbia","l3","y","y","partial",0,2018-01-17,2018-01-20,3
4768,"saipanforbial3","saipan","forbia","l3","y","b","partial",0,2018-01-17,2018-01-20,3
4769,"saipanforbial3","saipan","forbia","l3","y","w","partial",0,2018-01-17,2018-01-20,3
4771,"saipanforbigridl1","saipan","forbigrid","l1","y","b","partial",0,2018-01-17,2018-01-20,3
4772,"saipanforbigridl1","saipan","forbigrid","l1","y","y","partial",0,2018-01-17,2018-01-20,3
4773,"saipanforbigridl1","saipan","forbigrid","l1","y","w","partial",0,2018-01-17,2018-01-20,3
4774,"saipanforbigridl1","saipan","forbigrid","l1","b","w","partial",0,2018-01-17,2018-01-20,3
4775,"saipanforbigridl1","saipan","forbigrid","l1","b","b","partial",0,2018-01-17,2018-01-20,3
4776,"saipanforbigridl1","saipan","forbigrid","l1","r","w","partial",0,2018-01-17,2018-01-20,3
4777,"saipanforbigridl1","saipan","forbigrid","l1","b","r","partial",0,2018-01-17,2018-01-20,3
4778,"saipanforbigridl1","saipan","forbigrid","l1","r","r","partial",0,2018-01-17,2018-01-20,3
4779,"saipanforbigridl1","saipan","forbigrid","l1","y","r","partial",0,2018-01-17,2018-01-20,3
4780,"saipanforbigridl1","saipan","forbigrid","l1","b","y","partial",0,2018-01-17,2018-01-20,3
4781,"saipanforbigridl1","saipan","forbigrid","l1","w","y","partial",0,2018-01-17,2018-01-20,3
4783,"saipanforbigridl1","saipan","forbigrid","l1","r","b","partial",0,2018-01-17,2018-01-20,3
4784,"saipanforbigridl1","saipan","forbigrid","l1","w","b","partial",0,2018-01-17,2018-01-20,3
4785,"saipanforbigridl1","saipan","forbigrid","l1","w","r","partial",0,2018-01-17,2018-01-20,3
4786,"saipanforbigridl2","saipan","forbigrid","l2","y","y","partial",0,2018-01-17,2018-01-20,3
4787,"saipanforbigridl2","saipan","forbigrid","l2","y","b","partial",0,2018-01-17,2018-01-20,3
4788,"saipanforbigridl2","saipan","forbigrid","l2","y","w","partial",0,2018-01-17,2018-01-20,3
4790,"saipanforbigridl2","saipan","forbigrid","l2","b","y","partial",0,2018-01-17,2018-01-20,3
4791,"saipanforbigridl2","saipan","forbigrid","l2","b","b","partial",0,2018-01-17,2018-01-20,3
4792,"saipanforbigridl2","saipan","forbigrid","l2","b","w","partial",0,2018-01-17,2018-01-20,3
4794,"saipanforbigridl2","saipan","forbigrid","l2","w","y","partial",0,2018-01-17,2018-01-20,3
4795,"saipanforbigridl2","saipan","forbigrid","l2","w","b","partial",0,2018-01-17,2018-01-20,3
4797,"saipanforbigridl2","saipan","forbigrid","l2","w","r","partial",0,2018-01-17,2018-01-20,3
4798,"saipanforbigridl2","saipan","forbigrid","l2","r","y","partial",0,2018-01-17,2018-01-20,3
4799,"saipanforbigridl2","saipan","forbigrid","l2","r","b","partial",0,2018-01-17,2018-01-20,3
4800,"saipanforbigridl2","saipan","forbigrid","l2","r","w","partial",0,2018-01-17,2018-01-20,3
4801,"saipanforbigridl2","saipan","forbigrid","l2","r","r","partial",0,2018-01-17,2018-01-20,3
4802,"saipanforbigridl3","saipan","forbigrid","l3","b","w","partial",0,2018-01-17,2018-01-20,3
4803,"saipanforbigridl3","saipan","forbigrid","l3","y","y","partial",0,2018-01-17,2018-01-20,3
4804,"saipanforbigridl3","saipan","forbigrid","l3","y","r","partial",0,2018-01-17,2018-01-20,3
4806,"saipanforbigridl3","saipan","forbigrid","l3","r","w","partial",0,2018-01-17,2018-01-20,3
4807,"saipanforbigridl3","saipan","forbigrid","l3","b","y","partial",0,2018-01-17,2018-01-20,3
4808,"saipanforbigridl3","saipan","forbigrid","l3","w","r","partial",0,2018-01-17,2018-01-20,3
4809,"saipanforbigridl3","saipan","forbigrid","l3","b","b","partial",0,2018-01-17,2018-01-20,3
4810,"saipanforbigridl3","saipan","forbigrid","l3","b","r","partial",0,2018-01-17,2018-01-20,3
4811,"saipanforbigridl3","saipan","forbigrid","l3","w","y","partial",0,2018-01-17,2018-01-20,3
4813,"saipanforbigridl3","saipan","forbigrid","l3","y","b","partial",0,2018-01-17,2018-01-20,3
4814,"saipanforbigridl3","saipan","forbigrid","l3","w","b","partial",0,2018-01-17,2018-01-20,3
4815,"saipanforbigridl3","saipan","forbigrid","l3","r","y","partial",0,2018-01-17,2018-01-20,3
4816,"saipanforbigridl3","saipan","forbigrid","l3","y","w","partial",0,2018-01-17,2018-01-20,3
4817,"saipanforbigridl3","saipan","forbigrid","l3","r","b","partial",0,2018-01-17,2018-01-20,3
4818,"saipanladtal1","saipan","ladta","l1","y","y","partial",0,2018-01-17,2018-01-20,3
4819,"saipanladtal1","saipan","ladta","l1","y","b","partial",0,2018-01-17,2018-01-20,3
4820,"saipanladtal1","saipan","ladta","l1","y","w","partial",0,2018-01-17,2018-01-20,3
4821,"saipanladtal1","saipan","ladta","l1","b","r","partial",0,2018-01-17,2018-01-20,3
4822,"saipanladtal1","saipan","ladta","l1","r","r","partial",0,2018-01-17,2018-01-20,3
4823,"saipanladtal1","saipan","ladta","l1","y","r","partial",0,2018-01-17,2018-01-20,3
4824,"saipanladtal1","saipan","ladta","l1","b","y","partial",0,2018-01-17,2018-01-20,3
4825,"saipanladtal1","saipan","ladta","l1","r","b","partial",0,2018-01-17,2018-01-20,3
4826,"saipanladtal1","saipan","ladta","l1","w","y","partial",0,2018-01-17,2018-01-20,3
4827,"saipanladtal1","saipan","ladta","l1","w","b","partial",0,2018-01-17,2018-01-20,3
4828,"saipanladtal1","saipan","ladta","l1","r","w","partial",0,2018-01-17,2018-01-20,3
4829,"saipanladtal1","saipan","ladta","l1","b","b","partial",0,2018-01-17,2018-01-20,3
4830,"saipanladtal1","saipan","ladta","l1","b","w","partial",0,2018-01-17,2018-01-20,3
4831,"saipanladtal1","saipan","ladta","l1","w","r","partial",0,2018-01-17,2018-01-20,3
4832,"saipanladtal1","saipan","ladta","l1","w","w","partial",0,2018-01-17,2018-01-20,3
4833,"saipanladtal1","saipan","ladta","l1","r","y","partial",0,2018-01-17,2018-01-20,3
4834,"saipanladtal2","saipan","ladta","l2","y","y","partial",0,2018-01-17,2018-01-20,3
4835,"saipanladtal2","saipan","ladta","l2","y","b","partial",0,2018-01-17,2018-01-20,3
4836,"saipanladtal2","saipan","ladta","l2","y","w","partial",0,2018-01-17,2018-01-20,3
4837,"saipanladtal2","saipan","ladta","l2","y","r","partial",0,2018-01-17,2018-01-20,3
4838,"saipanladtal2","saipan","ladta","l2","b","y","partial",0,2018-01-17,2018-01-20,3
4839,"saipanladtal2","saipan","ladta","l2","b","b","partial",0,2018-01-17,2018-01-20,3
4840,"saipanladtal2","saipan","ladta","l2","b","w","partial",0,2018-01-17,2018-01-20,3
4841,"saipanladtal2","saipan","ladta","l2","b","r","partial",0,2018-01-17,2018-01-20,3
4842,"saipanladtal2","saipan","ladta","l2","w","y","partial",0,2018-01-17,2018-01-20,3
4843,"saipanladtal2","saipan","ladta","l2","w","b","partial",0,2018-01-17,2018-01-20,3
4844,"saipanladtal2","saipan","ladta","l2","w","w","partial",0,2018-01-17,2018-01-20,3
4845,"saipanladtal2","saipan","ladta","l2","w","r","partial",0,2018-01-17,2018-01-20,3
4846,"saipanladtal2","saipan","ladta","l2","r","y","partial",0,2018-01-17,2018-01-20,3
4847,"saipanladtal2","saipan","ladta","l2","r","b","partial",0,2018-01-17,2018-01-20,3
4848,"saipanladtal2","saipan","ladta","l2","r","w","partial",0,2018-01-17,2018-01-20,3
4849,"saipanladtal2","saipan","ladta","l2","r","r","partial",0,2018-01-17,2018-01-20,3
4850,"saipanladtal3","saipan","ladta","l3","r","w","partial",0,2018-01-17,2018-01-20,3
4851,"saipanladtal3","saipan","ladta","l3","r","r","partial",0,2018-01-17,2018-01-20,3
4853,"saipanladtal3","saipan","ladta","l3","r","y","partial",0,2018-01-17,2018-01-20,3
4854,"saipanladtal3","saipan","ladta","l3","b","r","partial",0,2018-01-17,2018-01-20,3
4855,"saipanladtal3","saipan","ladta","l3","b","w","partial",0,2018-01-17,2018-01-20,3
4856,"saipanladtal3","saipan","ladta","l3","b","b","partial",0,2018-01-17,2018-01-20,3
4857,"saipanladtal3","saipan","ladta","l3","b","y","partial",0,2018-01-17,2018-01-20,3
4858,"saipanladtal3","saipan","ladta","l3","w","y","partial",0,2018-01-17,2018-01-20,3
4859,"saipanladtal3","saipan","ladta","l3","y","r","partial",0,2018-01-17,2018-01-20,3
4860,"saipanladtal3","saipan","ladta","l3","w","r","partial",0,2018-01-17,2018-01-20,3
4861,"saipanladtal3","saipan","ladta","l3","w","w","partial",0,2018-01-17,2018-01-20,3
4862,"saipanladtal3","saipan","ladta","l3","w","b","partial",0,2018-01-17,2018-01-20,3
4863,"saipanladtal3","saipan","ladta","l3","y","w","partial",0,2018-01-17,2018-01-20,3
4864,"saipanladtal3","saipan","ladta","l3","y","y","partial",0,2018-01-17,2018-01-20,3
4865,"saipanladtal3","saipan","ladta","l3","y","b","partial",0,2018-01-17,2018-01-20,3
4866,"saipanladtgl2","saipan","ladtg","l2","b","y","partial",0,2018-01-17,2018-01-20,3
4867,"saipanladtgl2","saipan","ladtg","l2","b","b","partial",0,2018-01-17,2018-01-20,3
4868,"saipanladtgl2","saipan","ladtg","l2","r","b","partial",0,2018-01-17,2018-01-20,3
4869,"saipanladtgl2","saipan","ladtg","l2","y","y","partial",0,2018-01-17,2018-01-20,3
4870,"saipanladtgl2","saipan","ladtg","l2","b","r","partial",0,2018-01-17,2018-01-20,3
4872,"saipanladtgl2","saipan","ladtg","l2","w","y","partial",0,2018-01-17,2018-01-20,3
4873,"saipanladtgl2","saipan","ladtg","l2","b","w","partial",0,2018-01-17,2018-01-20,3
4874,"saipanladtgl2","saipan","ladtg","l2","y","b","partial",0,2018-01-17,2018-01-20,3
4875,"saipanladtgl2","saipan","ladtg","l2","y","w","partial",0,2018-01-17,2018-01-20,3
4876,"saipanladtgl2","saipan","ladtg","l2","w","r","partial",0,2018-01-17,2018-01-20,3
4877,"saipanladtgl2","saipan","ladtg","l2","w","b","partial",0,2018-01-17,2018-01-20,3
4878,"saipanladtgl2","saipan","ladtg","l2","r","y","partial",0,2018-01-17,2018-01-20,3
4879,"saipanladtgl2","saipan","ladtg","l2","w","w","partial",0,2018-01-17,2018-01-20,3
4880,"saipanladtgl2","saipan","ladtg","l2","r","r","partial",0,2018-01-17,2018-01-20,3
4881,"saipanladtgl2","saipan","ladtg","l2","y","r","partial",0,2018-01-17,2018-01-20,3
4882,"saipanmtrll1","saipan","mtrl","l1","w","y","partial",0,2018-01-17,2018-01-20,3
4883,"saipanmtrll1","saipan","mtrl","l1","w","b","partial",0,2018-01-17,2018-01-20,3
4884,"saipanmtrll1","saipan","mtrl","l1","w","w","partial",0,2018-01-17,2018-01-20,3
4885,"saipanmtrll1","saipan","mtrl","l1","w","r","partial",0,2018-01-17,2018-01-20,3
4886,"saipanmtrll1","saipan","mtrl","l1","r","y","partial",0,2018-01-17,2018-01-20,3
4887,"saipanmtrll1","saipan","mtrl","l1","r","b","partial",0,2018-01-17,2018-01-20,3
4888,"saipanmtrll1","saipan","mtrl","l1","r","w","partial",0,2018-01-17,2018-01-20,3
4889,"saipanmtrll1","saipan","mtrl","l1","r","r","partial",0,2018-01-17,2018-01-20,3
4890,"saipanmtrll1","saipan","mtrl","l1","b","b","partial",0,2018-01-17,2018-01-20,3
4891,"saipanmtrll1","saipan","mtrl","l1","b","w","partial",0,2018-01-17,2018-01-20,3
4892,"saipanmtrll1","saipan","mtrl","l1","b","r","partial",0,2018-01-17,2018-01-20,3
4893,"saipanmtrll1","saipan","mtrl","l1","b","y","partial",0,2018-01-17,2018-01-20,3
4894,"saipanmtrll1","saipan","mtrl","l1","y","y","partial",0,2018-01-17,2018-01-20,3
4895,"saipanmtrll1","saipan","mtrl","l1","y","b","partial",0,2018-01-17,2018-01-20,3
4896,"saipanmtrll1","saipan","mtrl","l1","y","w","partial",0,2018-01-17,2018-01-20,3
4897,"saipanmtrll1","saipan","mtrl","l1","y","r","partial",0,2018-01-17,2018-01-20,3
4898,"saipanmtrll2","saipan","mtrl","l2","r","r","partial",0,2018-01-17,2018-01-20,3
4899,"saipanmtrll2","saipan","mtrl","l2","r","w","partial",0,2018-01-17,2018-01-20,3
4900,"saipanmtrll2","saipan","mtrl","l2","r","b","partial",0,2018-01-17,2018-01-20,3
4901,"saipanmtrll2","saipan","mtrl","l2","r","y","partial",0,2018-01-17,2018-01-20,3
4902,"saipanmtrll2","saipan","mtrl","l2","w","r","partial",0,2018-01-17,2018-01-20,3
4903,"saipanmtrll2","saipan","mtrl","l2","y","r","partial",0,2018-01-17,2018-01-20,3
4904,"saipanmtrll2","saipan","mtrl","l2","w","w","partial",0,2018-01-17,2018-01-20,3
4905,"saipanmtrll2","saipan","mtrl","l2","w","b","partial",0,2018-01-17,2018-01-20,3
4906,"saipanmtrll2","saipan","mtrl","l2","b","r","partial",0,2018-01-17,2018-01-20,3
4907,"saipanmtrll2","saipan","mtrl","l2","w","y","partial",0,2018-01-17,2018-01-20,3
4908,"saipanmtrll2","saipan","mtrl","l2","b","b","partial",0,2018-01-17,2018-01-20,3
4909,"saipanmtrll2","saipan","mtrl","l2","b","y","partial",0,2018-01-17,2018-01-20,3
4910,"saipanmtrll2","saipan","mtrl","l2","b","w","partial",0,2018-01-17,2018-01-20,3
4911,"saipanmtrll2","saipan","mtrl","l2","y","y","partial",0,2018-01-17,2018-01-20,3
4912,"saipanmtrll2","saipan","mtrl","l2","y","w","partial",0,2018-01-17,2018-01-20,3
4913,"saipanmtrll2","saipan","mtrl","l2","y","b","partial",0,2018-01-17,2018-01-20,3
4914,"saipanmtrll3","saipan","mtrl","l3","r","r","partial",0,2018-01-17,2018-01-20,3
4915,"saipanmtrll3","saipan","mtrl","l3","y","y","partial",0,2018-01-17,2018-01-20,3
4916,"saipanmtrll3","saipan","mtrl","l3","r","y","partial",0,2018-01-17,2018-01-20,3
4917,"saipanmtrll3","saipan","mtrl","l3","b","b","partial",0,2018-01-17,2018-01-20,3
4918,"saipanmtrll3","saipan","mtrl","l3","y","b","partial",0,2018-01-17,2018-01-20,3
4919,"saipanmtrll3","saipan","mtrl","l3","y","w","partial",0,2018-01-17,2018-01-20,3
4920,"saipanmtrll3","saipan","mtrl","l3","w","r","partial",0,2018-01-17,2018-01-20,3
4921,"saipanmtrll3","saipan","mtrl","l3","w","w","partial",0,2018-01-17,2018-01-20,3
4922,"saipanmtrll3","saipan","mtrl","l3","b","y","partial",0,2018-01-17,2018-01-20,3
4923,"saipanmtrll3","saipan","mtrl","l3","y","r","partial",0,2018-01-17,2018-01-20,3
4924,"saipanmtrll3","saipan","mtrl","l3","r","w","partial",0,2018-01-17,2018-01-20,3
4925,"saipanmtrll3","saipan","mtrl","l3","r","b","partial",0,2018-01-17,2018-01-20,3
4926,"saipanmtrll3","saipan","mtrl","l3","w","b","partial",0,2018-01-17,2018-01-20,3
4927,"saipanmtrll3","saipan","mtrl","l3","b","r","partial",0,2018-01-17,2018-01-20,3
4928,"saipanmtrll3","saipan","mtrl","l3","w","y","partial",0,2018-01-17,2018-01-20,3
4929,"guamanaol1","guam","anao","l1","b","y","trichoptera",0,2018-01-12,2018-01-15,3
4930,"guamanaol1","guam","anao","l1","y","w","trichoptera",0,2018-01-12,2018-01-15,3
4931,"guamanaol1","guam","anao","l1","y","b","trichoptera",0,2018-01-12,2018-01-15,3
4932,"guamanaol1","guam","anao","l1","y","r","trichoptera",0,2018-01-12,2018-01-15,3
4933,"guamanaol1","guam","anao","l1","w","b","trichoptera",0,2018-01-12,2018-01-15,3
4934,"guamanaol1","guam","anao","l1","r","b","trichoptera",0,2018-01-12,2018-01-15,3
4935,"guamanaol1","guam","anao","l1","w","y","trichoptera",0,2018-01-12,2018-01-15,3
4936,"guamanaol1","guam","anao","l1","r","w","trichoptera",0,2018-01-12,2018-01-15,3
4937,"guamanaol1","guam","anao","l1","b","b","trichoptera",0,2018-01-12,2018-01-15,3
4938,"guamanaol1","guam","anao","l1","b","r","trichoptera",0,2018-01-12,2018-01-15,3
4939,"guamanaol1","guam","anao","l1","b","w","trichoptera",0,2018-01-12,2018-01-15,3
4940,"guamanaol1","guam","anao","l1","y","y","trichoptera",0,2018-01-12,2018-01-15,3
4941,"guamanaol1","guam","anao","l1","w","w","trichoptera",0,2018-01-12,2018-01-15,3
4942,"guamanaol1","guam","anao","l1","w","r","trichoptera",0,2018-01-12,2018-01-15,3
4943,"guamanaol1","guam","anao","l1","r","r","trichoptera",0,2018-01-12,2018-01-15,3
4944,"guamanaol1","guam","anao","l1","r","y","trichoptera",0,2018-01-12,2018-01-15,3
4945,"guamanaol2","guam","anao","l2","b","y","trichoptera",0,2018-01-12,2018-01-15,3
4947,"guamanaol2","guam","anao","l2","r","b","trichoptera",0,2018-01-12,2018-01-15,3
4948,"guamanaol2","guam","anao","l2","y","y","trichoptera",0,2018-01-12,2018-01-15,3
4949,"guamanaol2","guam","anao","l2","b","r","trichoptera",0,2018-01-12,2018-01-15,3
4950,"guamanaol2","guam","anao","l2","r","w","trichoptera",0,2018-01-12,2018-01-15,3
4951,"guamanaol2","guam","anao","l2","w","y","trichoptera",0,2018-01-12,2018-01-15,3
4952,"guamanaol2","guam","anao","l2","b","w","trichoptera",0,2018-01-12,2018-01-15,3
4953,"guamanaol2","guam","anao","l2","y","b","trichoptera",0,2018-01-12,2018-01-15,3
4954,"guamanaol2","guam","anao","l2","y","w","trichoptera",0,2018-01-12,2018-01-15,3
4955,"guamanaol2","guam","anao","l2","w","r","trichoptera",0,2018-01-12,2018-01-15,3
4956,"guamanaol2","guam","anao","l2","w","b","trichoptera",0,2018-01-12,2018-01-15,3
4957,"guamanaol2","guam","anao","l2","r","y","trichoptera",0,2018-01-12,2018-01-15,3
4958,"guamanaol2","guam","anao","l2","w","w","trichoptera",0,2018-01-12,2018-01-15,3
4959,"guamanaol2","guam","anao","l2","r","r","trichoptera",0,2018-01-12,2018-01-15,3
4960,"guamanaol2","guam","anao","l2","y","r","trichoptera",0,2018-01-12,2018-01-15,3
4961,"guamanaol3","guam","anao","l3","y","y","trichoptera",0,2018-01-12,2018-01-15,3
4962,"guamanaol3","guam","anao","l3","y","w","trichoptera",0,2018-01-12,2018-01-15,3
4963,"guamanaol3","guam","anao","l3","y","b","trichoptera",0,2018-01-12,2018-01-15,3
4964,"guamanaol3","guam","anao","l3","b","b","trichoptera",0,2018-01-12,2018-01-15,3
4965,"guamanaol3","guam","anao","l3","r","r","trichoptera",0,2018-01-12,2018-01-15,3
4966,"guamanaol3","guam","anao","l3","w","b","trichoptera",0,2018-01-12,2018-01-15,3
4967,"guamanaol3","guam","anao","l3","y","r","trichoptera",0,2018-01-12,2018-01-15,3
4968,"guamanaol3","guam","anao","l3","w","w","trichoptera",0,2018-01-12,2018-01-15,3
4969,"guamanaol3","guam","anao","l3","w","y","trichoptera",0,2018-01-12,2018-01-15,3
4970,"guamanaol3","guam","anao","l3","b","y","trichoptera",0,2018-01-12,2018-01-15,3
4971,"guamanaol3","guam","anao","l3","b","r","trichoptera",0,2018-01-12,2018-01-15,3
4972,"guamanaol3","guam","anao","l3","r","w","trichoptera",0,2018-01-12,2018-01-15,3
4973,"guamanaol3","guam","anao","l3","r","y","trichoptera",0,2018-01-12,2018-01-15,3
4974,"guamanaol3","guam","anao","l3","w","r","trichoptera",0,2018-01-12,2018-01-15,3
4975,"guamanaol3","guam","anao","l3","r","b","trichoptera",0,2018-01-12,2018-01-15,3
4976,"guamanaol3","guam","anao","l3","b","w","trichoptera",0,2018-01-12,2018-01-15,3
4977,"guamnblasl1","guam","nblas","l1","r","r","trichoptera",0,2018-01-12,2018-01-15,3
4978,"guamnblasl1","guam","nblas","l1","r","b","trichoptera",0,2018-01-12,2018-01-15,3
4979,"guamnblasl1","guam","nblas","l1","r","y","trichoptera",0,2018-01-12,2018-01-15,3
4980,"guamnblasl1","guam","nblas","l1","r","w","trichoptera",0,2018-01-12,2018-01-15,3
4981,"guamnblasl1","guam","nblas","l1","b","r","trichoptera",0,2018-01-12,2018-01-15,3
4983,"guamnblasl1","guam","nblas","l1","b","y","trichoptera",0,2018-01-12,2018-01-15,3
4984,"guamnblasl1","guam","nblas","l1","b","w","trichoptera",0,2018-01-12,2018-01-15,3
4985,"guamnblasl1","guam","nblas","l1","y","r","trichoptera",0,2018-01-12,2018-01-15,3
4986,"guamnblasl1","guam","nblas","l1","y","b","trichoptera",0,2018-01-12,2018-01-15,3
4987,"guamnblasl1","guam","nblas","l1","y","y","trichoptera",0,2018-01-12,2018-01-15,3
4988,"guamnblasl1","guam","nblas","l1","y","w","trichoptera",0,2018-01-12,2018-01-15,3
4989,"guamnblasl1","guam","nblas","l1","w","r","trichoptera",0,2018-01-12,2018-01-15,3
4990,"guamnblasl1","guam","nblas","l1","w","b","trichoptera",0,2018-01-12,2018-01-15,3
4991,"guamnblasl1","guam","nblas","l1","w","y","trichoptera",0,2018-01-12,2018-01-15,3
4992,"guamnblasl1","guam","nblas","l1","w","w","trichoptera",0,2018-01-12,2018-01-15,3
4993,"guamnblasl2","guam","nblas","l2","r","y","trichoptera",0,2018-01-12,2018-01-15,3
4994,"guamnblasl2","guam","nblas","l2","r","r","trichoptera",0,2018-01-12,2018-01-15,3
4995,"guamnblasl2","guam","nblas","l2","r","w","trichoptera",0,2018-01-12,2018-01-15,3
4996,"guamnblasl2","guam","nblas","l2","r","b","trichoptera",0,2018-01-12,2018-01-15,3
4997,"guamnblasl2","guam","nblas","l2","w","b","trichoptera",0,2018-01-12,2018-01-15,3
4998,"guamnblasl2","guam","nblas","l2","w","y","trichoptera",0,2018-01-12,2018-01-15,3
4999,"guamnblasl2","guam","nblas","l2","w","w","trichoptera",0,2018-01-12,2018-01-15,3
5000,"guamnblasl2","guam","nblas","l2","y","y","trichoptera",0,2018-01-12,2018-01-15,3
5001,"guamnblasl2","guam","nblas","l2","w","r","trichoptera",0,2018-01-12,2018-01-15,3
